CMDLINE python test_lib_memoryleak.py
MEM 42.101562 1611151065.1047
MEM 42.101562 1611151066.1110
MEM 42.101562 1611151067.1161
MEM 42.101562 1611151068.1207
MEM 42.101562 1611151069.1277
MEM 42.101562 1611151070.1380
MEM 42.101562 1611151071.1473
MEM 42.101562 1611151072.1539
MEM 42.101562 1611151073.1613
MEM 42.101562 1611151074.1662
MEM 42.101562 1611151075.1709
MEM 42.105469 1611151076.1808
MEM 42.113281 1611151077.1901
MEM 42.113281 1611151078.2003
MEM 42.113281 1611151079.2098
MEM 42.113281 1611151080.2166
MEM 42.113281 1611151081.2262
MEM 42.113281 1611151082.2336
MEM 42.113281 1611151083.2433
MEM 42.113281 1611151084.2512
MEM 42.113281 1611151085.2608
MEM 42.113281 1611151086.2664
MEM 42.125000 1611151087.2760
MEM 42.125000 1611151088.2834
MEM 42.125000 1611151089.2931
MEM 42.125000 1611151090.2999
MEM 42.125000 1611151091.3058
MEM 42.125000 1611151092.3154
MEM 42.125000 1611151093.3201
MEM 42.125000 1611151094.3296
MEM 42.125000 1611151095.3372
MEM 42.125000 1611151096.3468
MEM 42.125000 1611151097.3523
MEM 42.125000 1611151098.3618
MEM 42.125000 1611151099.3666
MEM 42.125000 1611151100.3762
MEM 42.125000 1611151101.3836
MEM 42.125000 1611151102.3932
MEM 42.125000 1611151103.4026
MEM 42.125000 1611151104.4103
MEM 42.125000 1611151105.4193
MEM 42.125000 1611151106.4288
MEM 42.125000 1611151107.4375
MEM 42.125000 1611151108.4458
MEM 42.125000 1611151109.4556
MEM 42.125000 1611151110.4655
MEM 42.125000 1611151111.4750
MEM 42.125000 1611151112.4840
MEM 42.125000 1611151113.4920
MEM 42.125000 1611151114.5004
MEM 42.125000 1611151115.5102
MEM 42.125000 1611151116.5168
MEM 42.125000 1611151117.5264
MEM 42.125000 1611151118.5339
MEM 42.125000 1611151119.5412
MEM 42.125000 1611151120.5503
MEM 42.125000 1611151121.5599
MEM 42.125000 1611151122.5670
MEM 42.125000 1611151123.5768
MEM 42.125000 1611151124.5862
MEM 42.125000 1611151125.5959
MEM 42.125000 1611151126.6019
MEM 42.125000 1611151127.6081
MEM 42.125000 1611151128.6170
MEM 42.125000 1611151129.6238
MEM 42.125000 1611151130.6298
MEM 42.125000 1611151131.6382
MEM 42.125000 1611151132.6487
MEM 42.125000 1611151133.6566
MEM 42.125000 1611151134.6666
MEM 42.125000 1611151135.6741
MEM 42.125000 1611151136.6798
MEM 42.125000 1611151137.6883
MEM 42.125000 1611151138.6966
MEM 42.125000 1611151139.7070
MEM 42.125000 1611151140.7168
MEM 42.125000 1611151141.7263
MEM 42.125000 1611151142.7342
MEM 42.125000 1611151143.7439
MEM 42.125000 1611151144.7522
MEM 42.125000 1611151145.7618
MEM 42.128906 1611151146.7672
MEM 42.128906 1611151147.7768
MEM 42.128906 1611151148.7849
MEM 42.128906 1611151149.7920
MEM 42.128906 1611151150.8008
MEM 42.128906 1611151151.8104
MEM 42.128906 1611151152.8173
MEM 42.128906 1611151153.8269
MEM 42.128906 1611151154.8341
MEM 42.128906 1611151155.8437
MEM 42.128906 1611151156.8510
MEM 42.128906 1611151157.8564
MEM 42.128906 1611151158.8631
MEM 42.128906 1611151159.8694
MEM 42.128906 1611151160.8745
MEM 42.128906 1611151161.8827
MEM 42.148438 1611151162.8882
MEM 42.148438 1611151163.8945
MEM 42.148438 1611151164.9015
MEM 42.148438 1611151165.9064
MEM 42.148438 1611151166.9130
MEM 42.148438 1611151167.9226
MEM 42.148438 1611151168.9325
MEM 42.148438 1611151169.9402
MEM 42.148438 1611151170.9500
MEM 42.148438 1611151171.9596
MEM 42.148438 1611151172.9674
MEM 42.148438 1611151173.9751
MEM 42.148438 1611151174.9845
MEM 42.148438 1611151175.9903
MEM 42.148438 1611151177.0003
MEM 42.152344 1611151178.0100
MEM 42.160156 1611151179.0192
MEM 42.160156 1611151180.0281
MEM 42.160156 1611151181.0348
MEM 42.160156 1611151182.0447
MEM 42.160156 1611151183.0512
MEM 42.160156 1611151184.0609
MEM 42.160156 1611151185.0677
MEM 42.160156 1611151186.0752
MEM 42.160156 1611151187.0853
MEM 42.160156 1611151188.0911
MEM 42.160156 1611151189.0988
MEM 42.160156 1611151190.1088
MEM 42.160156 1611151191.1177
MEM 42.160156 1611151192.1261
MEM 42.160156 1611151193.1350
MEM 42.160156 1611151194.1409
MEM 42.160156 1611151195.1508
MEM 42.160156 1611151196.1555
MEM 42.160156 1611151197.1609
MEM 42.160156 1611151198.1678
MEM 42.160156 1611151199.1778
MEM 42.160156 1611151200.1852
MEM 42.160156 1611151201.1961
MEM 42.160156 1611151202.2029
MEM 42.160156 1611151203.2128
MEM 42.167969 1611151204.2200
MEM 42.167969 1611151205.2274
MEM 42.167969 1611151206.2349
MEM 42.167969 1611151207.2459
MEM 42.171875 1611151208.2514
MEM 42.187500 1611151209.2611
MEM 42.187500 1611151210.2679
MEM 42.187500 1611151211.2756
MEM 42.187500 1611151212.2850
MEM 42.187500 1611151213.2948
MEM 42.187500 1611151214.3014
MEM 42.187500 1611151215.3110
MEM 42.187500 1611151216.3179
MEM 42.187500 1611151217.3239
MEM 42.187500 1611151218.3328
MEM 42.191406 1611151219.3389
MEM 42.191406 1611151220.3436
MEM 42.191406 1611151221.3517
MEM 42.191406 1611151222.3594
MEM 42.191406 1611151223.3708
MEM 42.214844 1611151224.3806
MEM 42.214844 1611151225.3892
MEM 42.214844 1611151226.3990
MEM 42.214844 1611151227.4085
MEM 42.214844 1611151228.4182
MEM 42.218750 1611151229.4231
MEM 42.218750 1611151230.4309
MEM 42.234375 1611151231.4390
MEM 42.234375 1611151232.4488
MEM 42.238281 1611151233.4577
MEM 42.238281 1611151234.4662
MEM 42.238281 1611151235.4741
MEM 42.238281 1611151236.4829
MEM 42.238281 1611151237.4923
MEM 42.238281 1611151238.5017
MEM 42.238281 1611151239.5100
MEM 42.242188 1611151240.5195
MEM 42.242188 1611151241.5248
MEM 42.242188 1611151242.5323
MEM 42.242188 1611151243.5392
MEM 42.242188 1611151244.5463
MEM 42.242188 1611151245.5561
MEM 42.246094 1611151246.5628
MEM 42.246094 1611151247.5718
MEM 42.246094 1611151248.5816
MEM 42.246094 1611151249.5898
MEM 42.246094 1611151250.5993
MEM 42.246094 1611151251.6095
MEM 42.246094 1611151252.6251
MEM 42.246094 1611151253.6326
MEM 42.246094 1611151254.6419
MEM 42.246094 1611151255.6526
MEM 42.246094 1611151256.6635
MEM 42.246094 1611151257.6689
MEM 42.246094 1611151258.6787
MEM 42.246094 1611151259.6854
MEM 42.246094 1611151260.6912
MEM 42.246094 1611151261.6986
MEM 42.246094 1611151262.7074
MEM 42.246094 1611151263.7150
MEM 42.246094 1611151264.7206
MEM 42.246094 1611151265.7304
MEM 42.246094 1611151266.7396
MEM 42.246094 1611151267.7457
MEM 42.246094 1611151268.7556
MEM 42.246094 1611151269.7605
MEM 42.246094 1611151270.7687
MEM 42.246094 1611151271.7789
MEM 42.246094 1611151272.7856
MEM 42.246094 1611151273.7911
MEM 42.246094 1611151274.8000
MEM 42.246094 1611151275.8097
MEM 42.246094 1611151276.8189
MEM 42.246094 1611151277.8251
MEM 42.246094 1611151278.8344
MEM 42.246094 1611151279.8403
MEM 42.246094 1611151280.8480
MEM 42.246094 1611151281.8577
MEM 42.246094 1611151282.8668
MEM 42.246094 1611151283.8767
MEM 42.246094 1611151284.8857
MEM 42.246094 1611151285.8954
MEM 42.246094 1611151286.9022
MEM 42.246094 1611151287.9121
MEM 42.246094 1611151288.9190
MEM 42.246094 1611151289.9275
MEM 42.246094 1611151290.9367
MEM 42.246094 1611151291.9465
MEM 42.246094 1611151292.9523
MEM 42.246094 1611151293.9622
MEM 42.246094 1611151294.9689
MEM 42.246094 1611151295.9745
MEM 42.250000 1611151296.9809
MEM 42.250000 1611151297.9898
MEM 42.250000 1611151298.9974
MEM 42.250000 1611151300.0025
MEM 42.250000 1611151301.0122
MEM 42.250000 1611151302.0190
MEM 42.250000 1611151303.0288
MEM 42.250000 1611151304.0360
MEM 42.250000 1611151305.0420
MEM 42.250000 1611151306.0488
MEM 42.250000 1611151307.0552
MEM 42.250000 1611151308.0611
MEM 42.250000 1611151309.0691
MEM 42.250000 1611151310.0778
MEM 42.250000 1611151311.0861
MEM 42.250000 1611151312.0939
MEM 42.183594 1611151313.1038
MEM 42.183594 1611151314.1111
MEM 42.183594 1611151315.1191
MEM 42.183594 1611151316.1280
MEM 42.183594 1611151317.1362
MEM 42.183594 1611151318.1462
MEM 42.183594 1611151319.1530
MEM 42.183594 1611151320.1629
MEM 42.183594 1611151321.1693
MEM 42.183594 1611151322.1791
MEM 42.183594 1611151323.1863
MEM 42.183594 1611151324.1935
MEM 42.183594 1611151325.2028
MEM 42.183594 1611151326.2126
MEM 42.183594 1611151327.2193
MEM 42.183594 1611151328.2277
MEM 42.183594 1611151329.2371
MEM 42.183594 1611151330.2448
MEM 42.183594 1611151331.2551
MEM 42.183594 1611151332.2621
MEM 42.183594 1611151333.2699
MEM 42.183594 1611151334.2776
MEM 42.183594 1611151335.2875
MEM 42.183594 1611151336.2961
MEM 42.183594 1611151337.3033
MEM 42.183594 1611151338.3136
MEM 42.183594 1611151339.3201
MEM 42.183594 1611151340.3303
MEM 42.183594 1611151341.3383
MEM 42.183594 1611151342.3440
MEM 42.183594 1611151343.3530
MEM 42.183594 1611151344.3601
MEM 42.183594 1611151345.3719
MEM 42.183594 1611151346.3795
MEM 42.183594 1611151347.3895
MEM 42.183594 1611151348.3957
MEM 42.183594 1611151349.4045
MEM 42.183594 1611151350.4117
MEM 42.183594 1611151351.4203
MEM 42.183594 1611151352.4304
MEM 42.183594 1611151353.4395
MEM 42.183594 1611151354.4473
MEM 42.183594 1611151355.4536
MEM 42.183594 1611151356.4634
MEM 42.183594 1611151357.4704
MEM 42.183594 1611151358.4795
MEM 42.183594 1611151359.4876
MEM 42.183594 1611151360.4967
MEM 42.183594 1611151361.5040
MEM 42.183594 1611151362.5135
MEM 42.183594 1611151363.5216
MEM 42.183594 1611151364.5324
MEM 42.183594 1611151365.5416
MEM 42.183594 1611151366.5494
MEM 42.183594 1611151367.5583
MEM 42.183594 1611151368.5667
MEM 42.183594 1611151369.5736
MEM 42.183594 1611151370.5806
MEM 42.183594 1611151371.5876
MEM 42.183594 1611151372.5940
MEM 42.183594 1611151373.6038
MEM 42.183594 1611151374.6102
MEM 42.187500 1611151375.6200
MEM 42.187500 1611151376.6294
MEM 42.187500 1611151377.6373
MEM 42.187500 1611151378.6473
MEM 42.187500 1611151379.6538
MEM 42.187500 1611151380.6614
MEM 42.187500 1611151381.6701
MEM 42.187500 1611151382.6798
MEM 42.187500 1611151383.6893
MEM 42.187500 1611151384.6947
MEM 42.187500 1611151385.7043
MEM 42.187500 1611151386.7154
MEM 42.187500 1611151387.7225
MEM 42.187500 1611151388.7293
MEM 42.187500 1611151389.7374
MEM 42.187500 1611151390.7432
MEM 42.187500 1611151391.7514
MEM 42.187500 1611151392.7591
MEM 42.195312 1611151393.7690
MEM 42.195312 1611151394.7754
MEM 42.195312 1611151395.7830
MEM 42.195312 1611151396.7917
MEM 42.195312 1611151397.7989
MEM 42.195312 1611151398.8065
MEM 42.195312 1611151399.8133
MEM 42.195312 1611151400.8206
MEM 42.195312 1611151401.8257
MEM 42.195312 1611151402.8341
MEM 42.203125 1611151403.8426
MEM 42.203125 1611151404.8528
MEM 42.218750 1611151405.8604
MEM 42.218750 1611151406.8679
MEM 42.238281 1611151407.8729
MEM 42.242188 1611151408.8798
MEM 42.242188 1611151409.8877
MEM 42.242188 1611151410.8943
MEM 42.242188 1611151411.9048
MEM 42.242188 1611151412.9108
MEM 42.250000 1611151413.9160
MEM 42.250000 1611151414.9244
MEM 42.250000 1611151415.9338
MEM 42.253906 1611151416.9433
MEM 42.253906 1611151417.9529
MEM 42.253906 1611151418.9629
MEM 42.253906 1611151419.9713
MEM 42.253906 1611151420.9791
MEM 42.253906 1611151421.9877
MEM 42.257812 1611151422.9951
MEM 42.257812 1611151424.0040
MEM 42.257812 1611151425.0099
MEM 42.261719 1611151426.0161
MEM 42.265625 1611151427.0214
MEM 42.265625 1611151428.0274
MEM 42.265625 1611151429.0369
MEM 42.265625 1611151430.0427
MEM 42.265625 1611151431.0498
MEM 42.265625 1611151432.0586
MEM 42.265625 1611151433.0649
MEM 42.265625 1611151434.0711
MEM 42.265625 1611151435.0780
MEM 42.265625 1611151436.0878
MEM 42.265625 1611151437.0982
MEM 42.265625 1611151438.1079
MEM 42.269531 1611151439.1129
MEM 42.269531 1611151440.1223
MEM 42.269531 1611151441.1274
MEM 42.269531 1611151442.1345
MEM 42.269531 1611151443.1433
MEM 42.269531 1611151444.1489
MEM 42.269531 1611151445.1543
MEM 42.269531 1611151446.1636
MEM 42.273438 1611151447.1753
MEM 42.273438 1611151448.1874
MEM 42.273438 1611151449.1944
MEM 42.273438 1611151450.2012
MEM 42.273438 1611151451.2106
MEM 42.273438 1611151452.2204
MEM 42.273438 1611151453.2260
MEM 42.273438 1611151454.2349
MEM 42.273438 1611151455.2438
MEM 42.277344 1611151456.2519
MEM 42.277344 1611151457.2591
MEM 42.277344 1611151458.2699
MEM 42.277344 1611151459.2770
MEM 42.277344 1611151460.2825
MEM 42.277344 1611151461.2924
MEM 42.277344 1611151462.2984
MEM 42.277344 1611151463.3052
MEM 42.277344 1611151464.3150
MEM 42.289062 1611151465.3233
MEM 42.289062 1611151466.3279
MEM 42.289062 1611151467.3344
MEM 42.289062 1611151468.3448
MEM 42.289062 1611151469.3506
MEM 42.289062 1611151470.3600
MEM 42.304688 1611151471.3647
MEM 42.308594 1611151472.3711
MEM 42.316406 1611151473.3769
MEM 42.316406 1611151474.3819
MEM 42.328125 1611151475.3905
MEM 42.328125 1611151476.3975
MEM 42.335938 1611151477.4076
MEM 42.335938 1611151478.4152
MEM 42.339844 1611151479.4215
MEM 42.347656 1611151480.4284
MEM 42.355469 1611151481.4383
MEM 42.367188 1611151482.4461
MEM 42.367188 1611151483.4550
MEM 42.382812 1611151484.4647
MEM 42.382812 1611151485.4716
MEM 42.386719 1611151486.4777
MEM 42.386719 1611151487.4866
MEM 42.386719 1611151488.4957
MEM 42.386719 1611151489.5051
MEM 42.386719 1611151490.5105
MEM 42.386719 1611151491.5204
MEM 42.386719 1611151492.5259
MEM 42.386719 1611151493.5356
MEM 42.386719 1611151494.5425
MEM 42.386719 1611151495.5517
MEM 42.386719 1611151496.5594
MEM 42.386719 1611151497.5648
MEM 42.386719 1611151498.5716
MEM 42.386719 1611151499.5801
MEM 42.386719 1611151500.5889
MEM 42.386719 1611151501.5991
MEM 42.386719 1611151502.6084
MEM 42.386719 1611151503.6170
MEM 42.386719 1611151504.6240
MEM 42.386719 1611151505.6319
MEM 42.386719 1611151506.6415
MEM 42.386719 1611151507.6487
MEM 42.386719 1611151508.6552
MEM 42.386719 1611151509.6613
MEM 42.386719 1611151510.6714
MEM 42.386719 1611151511.6811
MEM 42.386719 1611151512.6899
MEM 42.386719 1611151513.6967
MEM 42.386719 1611151514.7052
MEM 42.386719 1611151515.7104
MEM 42.386719 1611151516.7192
MEM 42.386719 1611151517.7243
MEM 42.386719 1611151518.7359
MEM 42.386719 1611151519.7428
MEM 42.386719 1611151520.7519
MEM 42.386719 1611151521.7673
MEM 42.386719 1611151522.7751
MEM 42.386719 1611151523.7846
MEM 42.386719 1611151524.7928
MEM 42.386719 1611151525.7997
MEM 42.386719 1611151526.8055
MEM 42.386719 1611151527.8150
MEM 42.386719 1611151528.8236
MEM 42.386719 1611151529.8302
MEM 42.386719 1611151530.8408
MEM 42.386719 1611151531.8461
MEM 42.386719 1611151532.8557
MEM 42.386719 1611151533.8657
MEM 42.386719 1611151534.8724
MEM 42.386719 1611151535.8823
MEM 42.386719 1611151536.8912
MEM 42.386719 1611151537.8978
MEM 42.386719 1611151538.9062
MEM 42.386719 1611151539.9112
MEM 42.386719 1611151540.9208
MEM 42.386719 1611151541.9306
MEM 42.386719 1611151542.9394
MEM 42.386719 1611151543.9476
MEM 42.386719 1611151544.9559
MEM 42.386719 1611151545.9631
MEM 42.386719 1611151546.9726
MEM 42.386719 1611151547.9824
MEM 42.386719 1611151548.9908
MEM 42.386719 1611151550.0012
MEM 42.386719 1611151551.0077
MEM 42.386719 1611151552.0146
MEM 42.386719 1611151553.0241
MEM 42.386719 1611151554.0294
MEM 42.386719 1611151555.0347
MEM 42.386719 1611151556.0465
MEM 42.386719 1611151557.0583
MEM 42.386719 1611151558.0676
MEM 42.386719 1611151559.0725
MEM 42.386719 1611151560.0778
MEM 42.386719 1611151561.0840
MEM 42.386719 1611151562.0936
MEM 42.386719 1611151563.0996
MEM 42.386719 1611151564.1069
MEM 42.386719 1611151565.1175
MEM 42.386719 1611151566.1235
MEM 42.386719 1611151567.1357
MEM 42.386719 1611151568.1438
MEM 42.386719 1611151569.1507
MEM 42.386719 1611151570.1561
MEM 42.386719 1611151571.1652
MEM 42.386719 1611151572.1727
MEM 42.386719 1611151573.1828
MEM 42.386719 1611151574.1898
MEM 42.386719 1611151575.1994
MEM 42.386719 1611151576.2060
MEM 42.386719 1611151577.2136
MEM 42.386719 1611151578.2228
MEM 42.390625 1611151579.2300
MEM 42.390625 1611151580.2396
MEM 42.390625 1611151581.2477
MEM 42.390625 1611151582.2566
MEM 42.390625 1611151583.2619
MEM 42.390625 1611151584.2697
MEM 42.390625 1611151585.2777
MEM 42.390625 1611151586.2834
MEM 42.390625 1611151587.2945
MEM 42.390625 1611151588.3005
MEM 42.390625 1611151589.3063
MEM 42.390625 1611151590.3128
MEM 42.390625 1611151591.3234
MEM 42.390625 1611151592.3332
MEM 42.390625 1611151593.3416
MEM 42.390625 1611151594.3494
MEM 42.390625 1611151595.3569
MEM 42.390625 1611151596.3668
MEM 42.390625 1611151597.3729
MEM 42.390625 1611151598.3804
MEM 42.390625 1611151599.3902
MEM 42.390625 1611151600.3999
MEM 42.390625 1611151601.4065
MEM 42.390625 1611151602.4144
MEM 42.390625 1611151603.4230
MEM 42.390625 1611151604.4281
MEM 42.390625 1611151605.4330
MEM 42.390625 1611151606.4414
MEM 42.390625 1611151607.4513
MEM 42.390625 1611151608.4578
MEM 42.390625 1611151609.4643
MEM 42.390625 1611151610.4730
MEM 42.390625 1611151611.4813
MEM 42.390625 1611151612.4922
MEM 42.390625 1611151613.5019
MEM 42.390625 1611151614.5105
MEM 42.390625 1611151615.5164
MEM 42.390625 1611151616.5231
MEM 42.394531 1611151617.5328
MEM 42.394531 1611151618.5426
MEM 42.394531 1611151619.5500
MEM 42.398438 1611151620.5582
MEM 42.398438 1611151621.5681
MEM 42.398438 1611151622.5733
MEM 42.402344 1611151623.5830
MEM 42.402344 1611151624.5902
MEM 42.406250 1611151625.5951
MEM 42.406250 1611151626.6024
MEM 42.406250 1611151627.6130
MEM 42.406250 1611151628.6223
MEM 42.406250 1611151629.6294
MEM 42.406250 1611151630.6357
MEM 42.406250 1611151631.6449
MEM 42.417969 1611151632.6549
MEM 42.417969 1611151633.6638
MEM 42.417969 1611151634.6740
MEM 42.417969 1611151635.6828
MEM 42.417969 1611151636.6901
MEM 42.417969 1611151637.6994
MEM 42.417969 1611151638.7071
MEM 42.417969 1611151639.7169
MEM 42.417969 1611151640.7268
MEM 42.417969 1611151641.7354
MEM 42.417969 1611151642.7455
MEM 42.417969 1611151643.7555
MEM 42.421875 1611151644.7618
MEM 42.421875 1611151645.7712
MEM 42.421875 1611151646.7775
MEM 42.421875 1611151647.7882
MEM 42.421875 1611151648.7949
MEM 42.421875 1611151649.8005
MEM 42.421875 1611151650.8086
MEM 42.421875 1611151651.8144
MEM 42.421875 1611151652.8259
MEM 42.421875 1611151653.8318
MEM 42.421875 1611151654.8411
MEM 42.421875 1611151655.8498
MEM 42.421875 1611151656.8584
MEM 42.421875 1611151657.8641
MEM 42.421875 1611151658.8737
MEM 42.421875 1611151659.8790
MEM 42.421875 1611151660.8878
MEM 42.421875 1611151661.8948
MEM 42.421875 1611151662.9031
MEM 42.421875 1611151663.9110
MEM 42.421875 1611151664.9210
MEM 42.421875 1611151665.9289
MEM 42.421875 1611151666.9365
MEM 42.421875 1611151667.9449
MEM 42.421875 1611151668.9543
MEM 42.421875 1611151669.9610
MEM 42.421875 1611151670.9674
MEM 42.421875 1611151671.9740
MEM 42.421875 1611151672.9848
MEM 42.421875 1611151673.9909
MEM 42.421875 1611151674.9973
MEM 42.421875 1611151676.0058
MEM 42.421875 1611151677.0111
MEM 42.421875 1611151678.0217
MEM 42.421875 1611151679.0278
MEM 42.421875 1611151680.0371
MEM 42.421875 1611151681.0451
MEM 42.421875 1611151682.0515
MEM 42.421875 1611151683.0575
MEM 42.421875 1611151684.0673
MEM 42.421875 1611151685.0738
MEM 42.421875 1611151686.0823
MEM 42.421875 1611151687.0909
MEM 42.421875 1611151688.0977
MEM 42.421875 1611151689.1048
MEM 42.421875 1611151690.1164
MEM 42.421875 1611151691.1241
MEM 42.421875 1611151692.1340
MEM 42.421875 1611151693.1414
MEM 42.421875 1611151694.1466
MEM 42.421875 1611151695.1546
MEM 42.421875 1611151696.1642
MEM 42.421875 1611151697.1700
MEM 42.421875 1611151698.1759
MEM 42.421875 1611151699.1841
MEM 42.421875 1611151700.1910
MEM 42.421875 1611151701.2008
MEM 42.421875 1611151702.2082
MEM 42.421875 1611151703.2155
MEM 42.421875 1611151704.2241
MEM 42.421875 1611151705.2339
MEM 42.421875 1611151706.2412
MEM 42.421875 1611151707.2487
MEM 42.421875 1611151708.2576
MEM 42.421875 1611151709.2657
MEM 42.421875 1611151710.2757
MEM 42.421875 1611151711.2825
MEM 42.421875 1611151712.2915
MEM 42.421875 1611151713.2963
MEM 42.421875 1611151714.3037
MEM 42.421875 1611151715.3136
MEM 42.421875 1611151716.3232
MEM 42.421875 1611151717.3318
MEM 42.421875 1611151718.3437
MEM 42.421875 1611151719.3535
MEM 42.421875 1611151720.3624
MEM 42.421875 1611151721.3732
MEM 42.421875 1611151722.3820
MEM 42.421875 1611151723.3918
MEM 42.421875 1611151724.3990
MEM 42.421875 1611151725.4083
MEM 42.421875 1611151726.4146
MEM 42.421875 1611151727.4197
MEM 42.421875 1611151728.4281
MEM 42.421875 1611151729.4378
MEM 42.421875 1611151730.4492
MEM 42.421875 1611151731.4580
MEM 42.421875 1611151732.4668
MEM 42.421875 1611151733.4768
MEM 42.421875 1611151734.4866
MEM 42.421875 1611151735.4962
MEM 42.421875 1611151736.5024
MEM 42.421875 1611151737.5102
MEM 42.421875 1611151738.5164
MEM 42.425781 1611151739.5247
MEM 42.425781 1611151740.5319
MEM 42.425781 1611151741.5418
MEM 42.425781 1611151742.5493
MEM 42.425781 1611151743.5584
MEM 42.425781 1611151744.5687
MEM 42.425781 1611151745.5748
MEM 42.425781 1611151746.5837
MEM 42.425781 1611151747.5934
MEM 42.425781 1611151748.5989
MEM 42.425781 1611151749.6090
MEM 42.425781 1611151750.6193
MEM 42.425781 1611151751.6250
MEM 42.425781 1611151752.6343
MEM 42.425781 1611151753.6439
MEM 42.425781 1611151754.6528
MEM 42.425781 1611151755.6585
MEM 42.425781 1611151756.6685
MEM 42.425781 1611151757.6750
MEM 42.425781 1611151758.6850
MEM 42.425781 1611151759.6922
MEM 42.425781 1611151760.7034
MEM 42.425781 1611151761.7085
MEM 42.425781 1611151762.7154
MEM 42.425781 1611151763.7267
MEM 42.425781 1611151764.7353
MEM 42.425781 1611151765.7424
MEM 42.425781 1611151766.7499
MEM 42.425781 1611151767.7599
MEM 42.425781 1611151768.7702
MEM 42.425781 1611151769.7755
MEM 42.425781 1611151770.7820
MEM 42.425781 1611151771.7925
MEM 42.425781 1611151772.7989
MEM 42.425781 1611151773.8091
MEM 42.425781 1611151774.8185
MEM 42.425781 1611151775.8251
MEM 42.425781 1611151776.8305
MEM 42.425781 1611151777.8378
MEM 42.425781 1611151778.8462
MEM 42.425781 1611151779.8510
MEM 42.425781 1611151780.8590
MEM 42.425781 1611151781.8677
MEM 42.425781 1611151782.8755
MEM 42.425781 1611151783.8810
MEM 42.425781 1611151784.8906
MEM 42.425781 1611151785.8961
MEM 42.425781 1611151786.9013
MEM 42.425781 1611151787.9089
MEM 42.425781 1611151788.9164
MEM 42.429688 1611151789.9252
MEM 42.429688 1611151790.9308
MEM 42.429688 1611151791.9405
MEM 42.429688 1611151792.9486
MEM 42.429688 1611151793.9588
MEM 42.429688 1611151794.9681
MEM 42.429688 1611151795.9920
MEM 42.429688 1611151796.9982
MEM 42.429688 1611151798.0082
MEM 42.429688 1611151799.0183
MEM 42.429688 1611151800.0280
MEM 42.429688 1611151801.0337
MEM 42.429688 1611151802.0424
MEM 42.429688 1611151803.0508
MEM 42.429688 1611151804.0588
MEM 42.429688 1611151805.0652
MEM 42.429688 1611151806.0748
MEM 42.429688 1611151807.0859
MEM 42.429688 1611151808.0940
MEM 42.429688 1611151809.1019
MEM 42.429688 1611151810.1119
MEM 42.429688 1611151811.1182
MEM 42.429688 1611151812.1256
MEM 42.429688 1611151813.1330
MEM 42.429688 1611151814.1424
MEM 42.429688 1611151815.1506
MEM 42.433594 1611151816.1591
MEM 42.433594 1611151817.1663
MEM 42.433594 1611151818.1755
MEM 42.433594 1611151819.1856
MEM 42.433594 1611151820.1926
MEM 42.433594 1611151821.2010
MEM 42.433594 1611151822.2091
MEM 42.437500 1611151823.2180
MEM 42.437500 1611151824.2273
MEM 42.445312 1611151825.2352
MEM 42.445312 1611151826.2432
MEM 42.445312 1611151827.2512
MEM 42.445312 1611151828.2593
MEM 42.445312 1611151829.2663
MEM 42.449219 1611151830.2757
MEM 42.449219 1611151831.2824
MEM 42.449219 1611151832.2917
MEM 42.449219 1611151833.2969
MEM 42.449219 1611151834.3067
MEM 42.449219 1611151835.3146
MEM 42.449219 1611151836.3228
MEM 42.449219 1611151837.3302
MEM 42.449219 1611151838.3362
MEM 42.449219 1611151839.3436
MEM 42.449219 1611151840.3496
MEM 42.449219 1611151841.3547
MEM 42.449219 1611151842.3624
MEM 42.449219 1611151843.3714
MEM 42.449219 1611151844.3796
MEM 42.449219 1611151845.3858
MEM 42.449219 1611151846.3938
MEM 42.449219 1611151847.3992
MEM 42.449219 1611151848.4046
MEM 42.449219 1611151849.4108
MEM 42.449219 1611151850.4157
MEM 42.449219 1611151851.4269
MEM 42.449219 1611151852.4346
MEM 42.449219 1611151853.4442
MEM 42.449219 1611151854.4514
MEM 42.449219 1611151855.4594
MEM 42.449219 1611151856.4725
MEM 42.449219 1611151857.4814
MEM 42.449219 1611151858.4911
MEM 42.449219 1611151859.4984
MEM 42.449219 1611151860.5048
MEM 42.449219 1611151861.5156
MEM 42.449219 1611151862.5243
MEM 42.449219 1611151863.5303
MEM 42.449219 1611151864.5382
MEM 42.449219 1611151865.5475
MEM 42.449219 1611151866.5543
MEM 42.449219 1611151867.5596
MEM 42.449219 1611151868.5664
MEM 42.449219 1611151869.5760
MEM 42.449219 1611151870.5824
MEM 42.449219 1611151871.5920
MEM 42.449219 1611151872.5998
MEM 42.449219 1611151873.6077
MEM 42.449219 1611151874.6161
MEM 42.449219 1611151875.6247
MEM 42.449219 1611151876.6317
MEM 42.449219 1611151877.6383
MEM 42.449219 1611151878.6486
MEM 42.449219 1611151879.6587
MEM 42.449219 1611151880.6648
MEM 42.449219 1611151881.6705
MEM 42.449219 1611151882.6791
MEM 42.449219 1611151883.6857
MEM 42.449219 1611151884.6946
MEM 42.449219 1611151885.7035
MEM 42.449219 1611151886.7099
MEM 42.449219 1611151887.7174
MEM 42.449219 1611151888.7268
MEM 42.449219 1611151889.7323
MEM 42.449219 1611151890.7382
MEM 42.449219 1611151891.7523
MEM 42.449219 1611151892.7600
